item_id,store_id,dept_id,demand_band,forecast_origin,target_date,horizon_day,forecast
FOODS_1_175,CA_1,FOODS_1,medium,2016-05-22,2016-06-14,23,1.3463137161487448
FOODS_1_210,CA_1,FOODS_1,medium,2016-05-22,2016-06-14,23,2.4516404987714546
FOODS_1_214,CA_1,FOODS_1,low,2016-05-22,2016-06-14,23,1.1953315676273522
FOODS_2_021,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,7.2339703182665795
FOODS_2_024,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,1.5036128308381822
FOODS_2_028,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.3253217506718292
FOODS_2_040,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.8346828491151593
FOODS_2_059,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,1.9541145954936678
FOODS_2_072,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,0.7595417810509443
FOODS_2_095,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.8762119059771509
FOODS_2_116,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,1.1439224677443138
FOODS_2_136,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,0.7288478625020895
FOODS_2_139,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,1.6963750524058288
FOODS_2_146,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,1.2825361567854923
FOODS_2_150,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,2.392651464026663
FOODS_2_170,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,1.6637932632693675
FOODS_2_178,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.8653005804854599
FOODS_2_180,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.4143099994249516
FOODS_2_184,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,1.1523157909023933
FOODS_2_209,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.4458948595422566
FOODS_2_218,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.9364894646923666
FOODS_2_251,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,0.7821314705303566
FOODS_2_301,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,1.0286245140124748
FOODS_2_302,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,1.248989938989221
FOODS_2_304,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,2.5182978988983478
FOODS_2_322,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,0.6561170652720499
FOODS_2_336,CA_1,FOODS_2,low,2016-05-22,2016-06-14,23,0.46859412436466014
FOODS_2_339,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,1.0237890682199973
FOODS_2_357,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,2.653410729685376
FOODS_2_360,CA_1,FOODS_2,high,2016-05-22,2016-06-14,23,11.290324401227577
FOODS_2_367,CA_1,FOODS_2,medium,2016-05-22,2016-06-14,23,0.6814657716018704
FOODS_3_026,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,1.6773784503355162
FOODS_3_048,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,2.0506155477173538
FOODS_3_053,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,3.1166020861313224
FOODS_3_068,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.42909970302223305
FOODS_3_074,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.6898887841210477
FOODS_3_089,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,0.9101550914502534
FOODS_3_096,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.095997017115406
FOODS_3_099,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,15.33696309949417
FOODS_3_113,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,4.025923755484405
FOODS_3_123,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,1.7282764874758703
FOODS_3_135,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,6.190711468800429
FOODS_3_179,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.8970539124959488
FOODS_3_187,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.2315521929964746
FOODS_3_223,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,1.2337826398147391
FOODS_3_240,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,1.0468901807684656
FOODS_3_249,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,3.376812937516427
FOODS_3_263,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,9.127676077498306
FOODS_3_276,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_312,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,1.2289780456590658
FOODS_3_319,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_321,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,5.274091050485926
FOODS_3_327,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,2.3372116968527563
FOODS_3_329,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,19.117107798840987
FOODS_3_340,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.65221362135733
FOODS_3_354,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.21861183965854633
FOODS_3_360,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.25266983615005023
FOODS_3_383,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,3.824038267465844
FOODS_3_387,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.5566861161290357
FOODS_3_432,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,0.4729522950669894
FOODS_3_467,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1586408150245027
FOODS_3_470,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.68424319338021
FOODS_3_479,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6070236138279642
FOODS_3_480,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.2413249725592752
FOODS_3_482,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,2.39241986371833
FOODS_3_501,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,23.963000112817788
FOODS_3_511,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,25.562260180067334
FOODS_3_520,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6253207397822351
FOODS_3_532,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.8112414745864425
FOODS_3_539,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.7378531352922056
FOODS_3_550,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.2510594459180229
FOODS_3_558,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.630444594487674
FOODS_3_601,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.1571118674369186
FOODS_3_611,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,1.5896419038531522
FOODS_3_616,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.2898599667406871
FOODS_3_635,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_640,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,2.4194168000671827
FOODS_3_641,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,2.9301220587040264
FOODS_3_648,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6057394185901116
FOODS_3_658,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.9161721881360132
FOODS_3_661,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,4.311297400828578
FOODS_3_666,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,1.2792138452237647
FOODS_3_677,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.6793261217072282
FOODS_3_709,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.39225603008209703
FOODS_3_724,CA_1,FOODS_3,low,2016-05-22,2016-06-14,23,0.4324586266302293
FOODS_3_795,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,3.416626552733695
FOODS_3_801,CA_1,FOODS_3,high,2016-05-22,2016-06-14,23,1.6133209299269844
FOODS_3_817,CA_1,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6845817726184781
FOODS_1_017,TX_2,FOODS_1,low,2016-05-22,2016-06-14,23,0.4201344145334968
FOODS_1_020,TX_2,FOODS_1,medium,2016-05-22,2016-06-14,23,0.5667770398662062
FOODS_1_042,TX_2,FOODS_1,high,2016-05-22,2016-06-14,23,5.60895800062253
FOODS_1_082,TX_2,FOODS_1,high,2016-05-22,2016-06-14,23,2.1603406689747664
FOODS_1_086,TX_2,FOODS_1,high,2016-05-22,2016-06-14,23,0.2669555488361
FOODS_1_089,TX_2,FOODS_1,low,2016-05-22,2016-06-14,23,0.35667987684310376
FOODS_1_099,TX_2,FOODS_1,high,2016-05-22,2016-06-14,23,7.87612984276551
FOODS_1_112,TX_2,FOODS_1,medium,2016-05-22,2016-06-14,23,0.5201586054784245
FOODS_1_135,TX_2,FOODS_1,low,2016-05-22,2016-06-14,23,0.28367836719050954
FOODS_1_155,TX_2,FOODS_1,medium,2016-05-22,2016-06-14,23,1.6104985053317777
FOODS_1_156,TX_2,FOODS_1,low,2016-05-22,2016-06-14,23,0.3008106012574551
FOODS_1_172,TX_2,FOODS_1,high,2016-05-22,2016-06-14,23,3.857542896999013
FOODS_1_175,TX_2,FOODS_1,medium,2016-05-22,2016-06-14,23,0.5781767721577029
FOODS_1_210,TX_2,FOODS_1,medium,2016-05-22,2016-06-14,23,4.653534098928122
FOODS_1_214,TX_2,FOODS_1,low,2016-05-22,2016-06-14,23,0.36521569980868296
FOODS_2_021,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,0.5901023128065909
FOODS_2_024,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.200401176608014
FOODS_2_028,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,1.088441476168127
FOODS_2_040,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.09128761858846397
FOODS_2_059,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,1.7415942948144831
FOODS_2_072,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.4714584545750462
FOODS_2_095,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.4894878482774921
FOODS_2_116,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,0.5847763139236319
FOODS_2_136,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.41765286861331313
FOODS_2_139,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,1.602481111817007
FOODS_2_146,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.9528652335604179
FOODS_2_150,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,1.0830165211984986
FOODS_2_170,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,1.4433427320913548
FOODS_2_178,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.40990902737596774
FOODS_2_180,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,2.1398621952771886
FOODS_2_184,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,2.4395791617681613
FOODS_2_209,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.0
FOODS_2_218,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.014674191283466382
FOODS_2_251,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,1.5557619477423112
FOODS_2_301,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,1.587806356382451
FOODS_2_302,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.9275555143246798
FOODS_2_304,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,1.7552882430146683
FOODS_2_322,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,3.3111361653576594
FOODS_2_336,TX_2,FOODS_2,low,2016-05-22,2016-06-14,23,0.36272092825063434
FOODS_2_339,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.6038270651608216
FOODS_2_357,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,1.8748992428162197
FOODS_2_360,TX_2,FOODS_2,high,2016-05-22,2016-06-14,23,10.461251066571666
FOODS_2_367,TX_2,FOODS_2,medium,2016-05-22,2016-06-14,23,0.0
FOODS_3_026,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,1.5025557477159206
FOODS_3_048,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,2.4449726218907215
FOODS_3_053,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.9523272636374776
FOODS_3_068,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.6036085946946931
FOODS_3_074,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.4513358163641321
FOODS_3_089,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,0.8182153884622784
FOODS_3_096,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6472707346557353
FOODS_3_099,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,17.21183179519718
FOODS_3_113,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,0.8261937721923961
FOODS_3_123,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.4559894455086902
FOODS_3_135,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,13.659966287973036
FOODS_3_179,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.3368433882467913
FOODS_3_187,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1362951181377783
FOODS_3_223,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.3225049461579652
FOODS_3_240,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.195129867782781
FOODS_3_249,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.9663451446958813
FOODS_3_263,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,14.878836393289136
FOODS_3_276,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_312,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.727444049936283
FOODS_3_319,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_321,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,9.21054882457982
FOODS_3_327,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,4.218112231471742
FOODS_3_329,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,17.33864827279273
FOODS_3_340,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.6813940747113773
FOODS_3_354,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.6175891046030941
FOODS_3_360,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.4661577570281568
FOODS_3_383,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,2.336476412430144
FOODS_3_387,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1254753121314462
FOODS_3_432,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,1.7691179152214558
FOODS_3_467,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.7329076119439978
FOODS_3_470,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.650152356999165
FOODS_3_479,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1064081569624389
FOODS_3_480,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.8099930289590509
FOODS_3_482,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.9791996072923409
FOODS_3_501,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,13.563936376198166
FOODS_3_511,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,10.440301663277936
FOODS_3_520,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1244141584798442
FOODS_3_532,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.7674693128410897
FOODS_3_539,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.3678697597107126
FOODS_3_550,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.3393552702861287
FOODS_3_558,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.1982109727777978
FOODS_3_601,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.13992513197833834
FOODS_3_611,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,2.6582943556492973
FOODS_3_616,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,2.2939815532462053
FOODS_3_635,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_640,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.8051178912339184
FOODS_3_641,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.3575299215992517
FOODS_3_648,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.38891710560805
FOODS_3_658,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.43904227352925146
FOODS_3_661,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,3.6984173761460823
FOODS_3_666,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,1.0244910396922402
FOODS_3_677,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.8375287804261778
FOODS_3_709,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,1.346309378145428
FOODS_3_724,TX_2,FOODS_3,low,2016-05-22,2016-06-14,23,0.42633422667889276
FOODS_3_795,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,2.1959952506115337
FOODS_3_801,TX_2,FOODS_3,high,2016-05-22,2016-06-14,23,2.006164175286032
FOODS_3_817,TX_2,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6365744155079743
FOODS_1_017,WI_3,FOODS_1,low,2016-05-22,2016-06-14,23,0.8845738173371893
FOODS_1_020,WI_3,FOODS_1,medium,2016-05-22,2016-06-14,23,1.3058902048601868
FOODS_1_042,WI_3,FOODS_1,high,2016-05-22,2016-06-14,23,2.105820682168526
FOODS_1_082,WI_3,FOODS_1,high,2016-05-22,2016-06-14,23,8.388515104545087
FOODS_1_086,WI_3,FOODS_1,high,2016-05-22,2016-06-14,23,2.1618322265444347
FOODS_1_089,WI_3,FOODS_1,low,2016-05-22,2016-06-14,23,0.4341804731628846
FOODS_1_099,WI_3,FOODS_1,high,2016-05-22,2016-06-14,23,2.6286401074354537
FOODS_1_112,WI_3,FOODS_1,medium,2016-05-22,2016-06-14,23,0.32132210028176417
FOODS_1_135,WI_3,FOODS_1,low,2016-05-22,2016-06-14,23,0.38972770575912424
FOODS_1_155,WI_3,FOODS_1,medium,2016-05-22,2016-06-14,23,1.2794131670211926
FOODS_1_156,WI_3,FOODS_1,low,2016-05-22,2016-06-14,23,0.6651208716722661
FOODS_1_172,WI_3,FOODS_1,high,2016-05-22,2016-06-14,23,2.809698434958944
FOODS_1_175,WI_3,FOODS_1,medium,2016-05-22,2016-06-14,23,0.3310350355847044
FOODS_1_210,WI_3,FOODS_1,medium,2016-05-22,2016-06-14,23,2.248689019203698
FOODS_1_214,WI_3,FOODS_1,low,2016-05-22,2016-06-14,23,0.40982128817307056
FOODS_2_021,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,5.792453453471285
FOODS_2_024,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,0.5593257479447565
FOODS_2_028,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.6706942566134249
FOODS_2_040,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.7501831781969246
FOODS_2_059,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,2.902835912238493
FOODS_2_072,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,1.3993174417569738
FOODS_2_095,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,1.2521872203499205
FOODS_2_116,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,0.8613082886900246
FOODS_2_136,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,2.3969572131351193
FOODS_2_139,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,1.1242376142165051
FOODS_2_146,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,0.7557779645726866
FOODS_2_150,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,1.3607739399825438
FOODS_2_170,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,1.525867308336583
FOODS_2_178,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,1.1210281444402455
FOODS_2_180,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.8557980712346415
FOODS_2_184,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,0.7651546488547263
FOODS_2_209,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.7381330899879298
FOODS_2_218,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.36304025408257773
FOODS_2_251,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,2.333662988848474
FOODS_2_301,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.9676231767506813
FOODS_2_302,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,1.8880832710978397
FOODS_2_304,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,1.604594483678282
FOODS_2_322,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,4.081141521394107
FOODS_2_336,WI_3,FOODS_2,low,2016-05-22,2016-06-14,23,0.8071432502801151
FOODS_2_339,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,2.2786335349788542
FOODS_2_357,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,4.115722320919613
FOODS_2_360,WI_3,FOODS_2,high,2016-05-22,2016-06-14,23,17.03435166092808
FOODS_2_367,WI_3,FOODS_2,medium,2016-05-22,2016-06-14,23,0.5061027363919852
FOODS_3_026,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,1.9855260651883475
FOODS_3_048,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,3.8526737459528024
FOODS_3_053,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.5102877183105041
FOODS_3_068,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.2686777818636414
FOODS_3_074,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6617295246157929
FOODS_3_089,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,1.8335912252833613
FOODS_3_096,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.6063440116945618
FOODS_3_099,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,9.477931306183716
FOODS_3_113,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,3.03727661505101
FOODS_3_123,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.40302211711500757
FOODS_3_135,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,7.998660272888577
FOODS_3_179,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.22926556384911584
FOODS_3_187,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,1.7240901353871974
FOODS_3_223,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.955159568318427
FOODS_3_240,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.40149421477676656
FOODS_3_249,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.9738349796050992
FOODS_3_263,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,10.951386415153012
FOODS_3_276,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_312,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.5913137829873316
FOODS_3_319,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_321,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,5.462388633564967
FOODS_3_327,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,1.849531621757254
FOODS_3_329,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,19.297865073643095
FOODS_3_340,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.4688222149155002
FOODS_3_354,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.4920676584461589
FOODS_3_360,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.3061830423857265
FOODS_3_383,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,2.08441168055737
FOODS_3_387,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.9736704132386286
FOODS_3_432,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,0.8195930867254496
FOODS_3_467,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1843925736678433
FOODS_3_470,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,1.1706507204340728
FOODS_3_479,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.7921940259121119
FOODS_3_480,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.5955764562563234
FOODS_3_482,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.37165962999868857
FOODS_3_501,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,9.228974918150433
FOODS_3_511,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,8.042856917712019
FOODS_3_520,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.521581486281896
FOODS_3_532,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,2.316564327868561
FOODS_3_539,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.3917226737907456
FOODS_3_550,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.36398980428761857
FOODS_3_558,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.38638539673907407
FOODS_3_601,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.32020885756461387
FOODS_3_611,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,0.6352282472115823
FOODS_3_616,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.7059728634756433
FOODS_3_635,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,0.0
FOODS_3_640,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,1.3107314504070384
FOODS_3_641,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.7025743278099903
FOODS_3_648,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,1.0959234151859787
FOODS_3_658,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.39746993864804864
FOODS_3_661,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,3.365255027059473
FOODS_3_666,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.9067647734076847
FOODS_3_677,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.2453430116574121
FOODS_3_709,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,1.4037906512879315
FOODS_3_724,WI_3,FOODS_3,low,2016-05-22,2016-06-14,23,0.19066343934413507
FOODS_3_795,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,1.5411616465223952
FOODS_3_801,WI_3,FOODS_3,high,2016-05-22,2016-06-14,23,3.14262376398282
FOODS_3_817,WI_3,FOODS_3,medium,2016-05-22,2016-06-14,23,0.2415874202701576
FOODS_1_017,CA_1,FOODS_1,low,2016-05-22,2016-06-15,24,1.5676291458457163
FOODS_1_020,CA_1,FOODS_1,medium,2016-05-22,2016-06-15,24,1.827479911854926
FOODS_1_042,CA_1,FOODS_1,high,2016-05-22,2016-06-15,24,3.1278735700875635
